"","Estimate","Std. Error","t value","Pr(>|t|)"
"WeekdaySaturday",0.666987671585507,0.0414001829700352,16.1107421208322,6.28562736713625e-58
"WeekdaySunday",0.65133329682405,0.041693253723858,15.6220308718996,1.33506615862766e-54
"WeekdayThursday",-0.00881971248346546,0.0480307259112995,-0.183626466519645,0.854308884039365
"WeekdayTuesday",0.0886125704876657,0.0467162505829481,1.8968253954869,0.0578694288954872
"WeekdayWednesday",0.0186745615414467,0.0476350033574544,0.392034433194269,0.69503812437605
"Holiday1",0.313980781965318,0.0649067958103254,4.83740998219743,1.32797359852712e-06
"Month5",0.151328799803358,0.0415936027120303,3.63827103054933,0.000275359405059501
"Month6",-0.00409511948329806,0.0499666902577362,-0.0819569889895604,0.934681966995164
"Month7",-0.0630559861838105,0.0548536788534383,-1.14953066962542,0.250354840563125
"Month8",-0.130962256826248,0.0557903553833858,-2.34739958055991,0.0189173904810209
"Month9",-0.0676295344428358,0.0502885655014315,-1.34482926224871,0.178699918116229
"Month10",-0.0687373320446376,0.0445720988011196,-1.54216054198711,0.123054857626889
"Year2015",-0.158751189777637,0.0821390644172971,-1.93271241770081,0.0532897025683789
"Year2016",0.0574892781242863,0.0760995801181481,0.755448033156446,0.449991601066634
"Year2017",-0.0520784891685781,0.078567780795402,-0.662847908409117,0.50743775450446
"Year2018",-0.115565391326012,0.0858552292487879,-1.34604953404912,0.178306090815192
"Year2019",-0.0814655358497042,0.0942248586447218,-0.864586448008088,0.3872790997455
"Year2020",0.366149813587103,0.0889327990455483,4.11715157418551,3.8555690455136e-05
"Year2021",0.194647005908261,0.0906626325849767,2.14693750179624,0.0318136162554617
"Year2022",-0.705310516642581,0.249264424366129,-2.82956751023,0.00466704400931697
"Year2023",-0.865103604583657,0.256943586122148,-3.36690095145009,0.000762014900763939
"MeanT",0.00196207132240947,0.00414419365712764,0.473450684196401,0.635898298186745
"Precip",-0.0473869483040282,0.0116400946776125,-4.07101055588216,4.70403110745524e-05
"Sunshine_Hrs",0.849178871147907,0.184411776669804,4.60479740764275,4.16126321701632e-06
"RelativeH",-0.00250637900364053,0.00127777974939761,-1.96151097622429,0.0498371937649443
"WindSpeed",-0.000769953609038286,0.00226569609767811,-0.339830928705459,0.733988427304709
"WMO1",-0.00469878408793652,0.0654654451329875,-0.071775026938125,0.942781866742177
"WMO2",-0.052067923502759,0.0702357719253612,-0.741330551020227,0.458504194885287
"WMO3",-0.0380086956965368,0.0499358563403437,-0.761150373340632,0.446578754408383
"WMO51",-0.0580272020241704,0.0524533320349209,-1.10626341116974,0.268629572930481
"WMO53",-0.100300171350943,0.0616856492690806,-1.62598874356369,0.103972237176191
"WMO55",-0.0442510728134228,0.0904992574940323,-0.488966142250845,0.624872537484649
"WMO61",-0.0610460001887857,0.0707572074016757,-0.862753102199734,0.388286484359349
"WMO63",0.00951801707323221,0.0817838840806339,0.116380105692315,0.907352798810478
"WMO65",0.659535612516763,0.151061583277271,4.36600489818907,1.27353880000202e-05
"TrafficTypePed:IsOAD1",0.0223975611815041,0.122992673793821,0.182104839992749,0.855502815257528
"IsOAD1:Holiday1",-0.28368560323922,0.32263929507046,-0.879265506631073,0.379270869259542
"TrafficTypePed:AQI_CatModerate",-0.30123936251737,0.0482855997864576,-6.23869981629299,4.525980304205e-10
"TrafficTypePed:AQI_CatUnhealthy for Sensitive Groups",-0.177463924177464,0.132118117712127,-1.34322171137906,0.179219722191466
"TrafficTypePed:AQI_CatUnhealthy",-0.0795740576673429,0.523087308481274,-0.152123854616885,0.879091216021499
