"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",1.29582487492164,0.0360106291642536,35.9845108234864,4.45981442348144e-283
"TrafficType1",-0.133227221120277,0.0205960903273345,-6.46856850027803,9.90565328305501e-11
"Station1",-0.395377547307708,0.0190176051622202,-20.7900807664865,6.03004463134032e-96
"Station2",0.424827825095681,0.0140491196957727,30.2387504907877,1.28025848611721e-200
"Station3",0.455400331880622,0.0384070735514344,11.8571994627696,2.00123012983855e-32
"Station4",-0.637459018972573,0.0657881401385761,-9.68957349500731,3.35927446246529e-22
"Station5",0.624751813679971,0.00959566761444256,65.1076963878625,0
"Station6",0.654504100155552,0.0128023010105717,51.1239424549605,0
"Station7",1.51153096149192,0.00713394011972885,211.878840601955,0
"Station8",0.665607138522363,0.0131099486413772,50.7711476780004,0
"Station9",1.30974829528366,0.00840384851399891,155.851011962189,0
"Station10",1.45303865641536,0.00800484056091,181.519999725039,0
"Station11",1.64288771941141,0.00753986129871193,217.893626198677,0
"Station12",2.26487369599812,0.00685915818586291,330.19703506272,0
"Station13",1.98781919946657,0.00647760739401463,306.875529582625,0
"Station14",1.84873713675087,0.00649909636252331,284.460644007606,0
"Station15",1.84660038119774,0.00819270501355897,225.395687766324,0
"Station16",0.500215630169298,0.0140297522059071,35.6539176763713,6.00517460348077e-278
"Station17",0.364578581683689,0.0107295538521357,33.9789134485886,1.1086492368794e-252
"Station18",-1.01261295037424,0.0282675936424563,-35.8223965995235,1.48051340367512e-280
"Station19",0.9589558318041,0.00970862705929552,98.7735779680556,0
"Station20",0.151767787395486,0.013358672336383,11.3609933363018,6.61374520368766e-30
"Station21",-1.61394126968285,0.0302572425794798,-53.3406593625756,0
"Station22",1.77151118739177,0.00711592893502261,248.950095422241,0
"Station23",1.68051766331168,0.00776521004425295,216.416253228775,0
"Station24",1.55471494798861,0.00830267332333217,187.254741628765,0
"Station25",-1.08334600784994,0.0263481958096184,-41.1165157446744,0
"Station26",-0.776865580863656,0.0201163450317022,-38.6186247869262,0
"Station27",1.07859725009143,0.00919870916030003,117.255283463734,0
"Station28",0.83128821946127,0.0127216893974047,65.3441688044086,0
"Station29",-0.547967293526025,0.0198966103898217,-27.5407359741206,8.38513079337261e-167
"Station30",-0.342294123392633,0.0334778248279887,-10.2245030897725,1.55162015525235e-24
"Station31",-2.06570872197784,0.0427154161209203,-48.3597939472287,0
"Station32",-2.08716440485797,0.0600988435541271,-34.7288613461955,7.61071226554758e-264
"Station33",0.607236479494005,0.0277087165054776,21.9149984581193,2.18039934515144e-106
"Station34",0.423072878657479,0.0120432921751515,35.1293377678233,6.62392817802195e-270
"Station35",-0.471761125211307,0.0344087098004895,-13.7105148070561,8.994537341599e-43
"Station36",-0.424565998386895,0.0216551975334931,-19.6057319602021,1.52501309159994e-85
"Station37",-1.88507169567898,0.0382979267572216,-49.2212465606517,0
"Station38",-1.13607418536897,0.0288933941665307,-39.3195129246867,0
"Station39",-0.664231108670787,0.0234806846635555,-28.2884046265374,7.35551743033944e-176
"Station40",0.182080041253723,0.0253141957133388,7.19280372624202,6.35917289242171e-13
"Station41",-0.725771059787065,0.0240383269047296,-30.1922451867591,5.20888661401501e-200
"Station42",-0.515703563621187,0.0211049240515458,-24.435224801646,9.16671862112938e-132
"Station43",-0.840652533657559,0.0416713329042823,-20.1734015945329,1.87337544823328e-90
"Station44",-1.89048666970742,0.0694703968531857,-27.2128382065048,6.59916559619513e-163
"Station45",-1.46646788194535,0.0569072767348462,-25.7694264439714,2.62074236792788e-146
"Station46",-0.608708285369985,0.0205757740488502,-29.5837368705942,4.030408789196e-192
"Station47",-0.65697534713599,0.0179645612399968,-36.5706313869376,2.75535786776523e-292
"Station48",-1.42200969946645,0.023458869183535,-60.6171460500116,0
"Station49",0.0765011563222421,0.0116979808337964,6.53968897788105,6.17255052655949e-11
"Station50",-1.48717912926836,0.0286252433055471,-51.9534144529061,0
"Station51",-0.556150906488206,0.0158850482679952,-35.0109673641171,4.1644747179399e-268
"TimeOfDay1",-0.264293604376893,0.0351188606092107,-7.52568847030236,5.25593038872518e-14
"TimeOfDay2",-0.15940358209988,0.0347395306348261,-4.58853586064513,4.46509719864077e-06
"IsOAD1",-0.0699976796922729,0.00681665888857494,-10.2686199847248,9.83294686279088e-25
"AQI_Cat1",0.0969288278620738,0.0235744797903704,4.11159986239301,3.93010307120607e-05
"AQI_Cat2",0.118376632238792,0.0233631414213978,5.06681144045011,4.04725849155278e-07
"AQI_Cat3",0.0406444532204039,0.0234843262025633,1.73070552971486,0.0835051201563866
"AQI_Cat4",-0.0496249594952456,0.0263483246606401,-1.88341991889059,0.0596442552982017
"Weekday1",-0.210473291700809,0.00422167083015507,-49.8554482735637,0
"Weekday2",-0.184015512269887,0.0042333696905274,-43.4678579292616,0
"Weekday3",0.521562761551822,0.00315624620348956,165.247806389495,0
"Weekday4",0.494629625235834,0.00321755461138244,153.728431985592,0
"Weekday5",-0.22246104227452,0.00422017100151009,-52.7137507449146,0
"Weekday6",-0.183082064727667,0.00418941420534198,-43.7011132712102,0
"Holiday1",-0.169658247481734,0.00664594590989215,-25.5280812967807,1.27690776445594e-143
"Month1",0.143382369454751,0.00569774615763519,25.1647520770319,1.27344820429861e-139
"Month2",0.13176588038216,0.00493904372215427,26.6784195068205,1.17473035758896e-156
"Month3",0.13568850245346,0.00404411993768125,33.5520470570561,1.95408715703889e-246
"Month4",-0.0324410430104009,0.0045157278808228,-7.18401193928672,6.78197354078826e-13
