"","Estimate","Std. Error","t value","Pr(>|t|)"
"Station34",-1.09936147208023,0.0454064472862322,-24.2115720957004,2.27081375405563e-129
"Station35",-0.178502109296436,0.0165627154340669,-10.7773456597151,4.45726171598717e-27
"Station36",-0.211656232207337,0.014502611345563,-14.5943531936469,3.17550523360444e-48
"Station37",-0.968586085427645,0.0188065818691538,-51.5025054614683,0
"Station38",0.529504201245004,0.00962735213454614,54.999982741357,0
"Station39",-1.03273938530645,0.0228945284247435,-45.108567695603,0
"Station40",-0.103395288481918,0.0128673848526303,-8.03545473039785,9.35834267086281e-16
"TimeOfDay1",-0.281346559200995,0.0393356368315212,-7.15245975058273,8.54393686902191e-13
"TimeOfDay2",-0.20302671714026,0.0419625379248231,-4.83828498419202,1.31032315288114e-06
"IsOAD1",-0.0863533853943542,0.00896471068088629,-9.63259032759069,5.869192419217e-22
"AQI_Cat1",0.13036266682428,0.0274886346532308,4.74242058468184,2.11281219855897e-06
"AQI_Cat2",0.151091147482711,0.0271667394749091,5.56162242518124,2.67516050774993e-08
"AQI_Cat3",0.0680770031138003,0.0273604532370226,2.48815334029929,0.0128414003826244
"AQI_Cat4",-0.0395936094026881,0.0316264627841008,-1.25191393273966,0.210602251491128
"Weekday1",-0.212384679106572,0.00556412457424587,-38.170367372725,5.57074825786672e-318
"Weekday2",-0.162983959667808,0.00553432106368854,-29.4496755414443,2.45410837758574e-190
"Weekday3",0.472449998095106,0.00422473843266565,111.829408050952,0
"Weekday4",0.429517614602964,0.00433489636516785,99.083710063812,0
"Weekday5",-0.190245083856009,0.00548099092732578,-34.7099797059564,1.97915189359923e-263
"Weekday6",-0.159786366562132,0.00548510117070276,-29.1309789171419,2.73203321939569e-186
"Holiday1",-0.136088005569584,0.00868355889661994,-15.6719159954747,2.48223461070648e-55
"Month1",0.108134097489728,0.00767020217068157,14.0979461927428,4.04858850335805e-45
"Month2",0.15052949686553,0.00648915863693122,23.1970745804909,6.28171138392182e-119
"Month3",0.138712597833557,0.00528404822430318,26.2511983133631,1.04968617395424e-151
"Month4",-0.0177360086650111,0.00592289069368305,-2.99448522390041,0.00274931889525689
"Month5",-0.179726997960734,0.00655465427540982,-27.4197525009048,2.61556373898544e-165
"Month6",-0.187878906339937,0.00666415971555937,-28.1924375103557,1.25823191379249e-174
"Month7",-0.00112469159201248,0.00562311414354789,-0.200012228687013,0.8414711595116
"Year1",-0.233647835638429,0.0231683401557122,-10.0847895907995,6.51006688066106e-24
"Year2",-0.101993837625317,0.00830160510767711,-12.286038218199,1.09848509583589e-34
"Year3",-0.0119709260642798,0.00653378363702356,-1.83215832193261,0.066928875909969
"Year4",0.0196764559370113,0.00623145570186305,3.15760183148355,0.00159089194579441
"Year5",-0.0319171313554419,0.00600360178850796,-5.31633050955135,1.05959899175314e-07
"Year6",-0.0883508685899658,0.00633849007156082,-13.9387878804723,3.80616999150649e-44
"Year7",0.426527374358597,0.0055315940266891,77.107497820821,0
"Year8",0.0956879993602981,0.006542141342964,14.6264035495365,1.9845185460148e-48
"Year9",-0.0851494278401079,0.00840612812158309,-10.1294468283779,4.12811420437239e-24
"MeanT",0.0116848042943094,0.000615907656465744,18.9716821533932,3.27644575818575e-80
"Precip",-0.010891612430832,0.00203540240271309,-5.35108557222592,8.74951865339751e-08
"Sunshine_Hrs",0.922144106430813,0.0186233073928343,49.5155928525148,0
"RelativeH",-0.00190869247986867,0.000203036845433511,-9.40071973534339,5.4570754968732e-21
"WindSpeed",-0.00670814280030245,0.000340284017858764,-19.7133642729195,1.89065825515289e-86
"WMO1",0.236774013520562,0.0229843438759927,10.3015345923306,7.00451348340635e-25
"WMO2",0.157841745568749,0.0234786041079575,6.72279087985696,1.78609027170045e-11
"WMO3",0.174611278669056,0.0234205679514265,7.45546730682169,8.98007435786954e-14
"WMO4",0.197016133696456,0.022602775561497,8.71645755011017,2.88531897660478e-18
"WMO5",0.155913347212762,0.022645192027064,6.88505299608081,5.78843875270485e-12
"WMO6",0.104011307440345,0.0233970885143532,4.44548078606182,8.77284489711386e-06
"WMO7",0.145920065360891,0.0254085109601845,5.742960128185,9.31294753424441e-09
"WMO8",0.0155019162915457,0.0237161923494682,0.653642712249856,0.513342545217606
"WMO9",0.00247835793969292,0.0236301837802435,0.104881026857057,0.916470287873303
"WMO10",-0.0494260793121942,0.0326775783859729,-1.51253800781672,0.130398156511073
"WMO11",-0.393709343603772,0.151335401152035,-2.60156804426905,0.00928034350452137
"WMO12",-0.509896371239225,0.157256580042851,-3.24244855827516,0.0011852091656144
"TimeOfDay1:IsOAD1",-0.086721021411713,0.00584570040760125,-14.8350095565877,9.07878259787367e-50
"TimeOfDay2:IsOAD1",-0.0075951760105281,0.00601876840334056,-1.2619153124936,0.206980290882808
"TrafficType1:IsOAD1",0.0322511742319082,0.00372274597177745,8.66327557034723,4.60721632153787e-18
"IsOAD1:Holiday1",0.0415948704975428,0.00862323703558988,4.82357962860956,1.41076844930956e-06
"TrafficType1:TimeOfDay1",0.0511084193355107,0.00299677497992193,17.0544734516043,3.48795946276144e-65
"TrafficType1:TimeOfDay2",0.0950684945788596,0.0031911528275254,29.7912697125763,1.00945309231961e-194
"TimeOfDay1:AQI_Cat1",0.143036642149633,0.039815316325409,3.59250296997769,0.000327571845429855
