"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",0.703315677869121,0.0784991643456584,8.95953076356564,3.38027561913028e-19
"TrafficType1",0.18425192762729,0.025744102093134,7.15705395203626,8.3664958756069e-13
"Station1",-0.541872936964117,0.0417378253921927,-12.9827783760262,1.79208351704657e-38
"Station2",-0.128349520957351,0.0165855570564699,-7.73863190246502,1.02545592424141e-14
"Station3",0.547318159480637,0.0164505870422834,33.2704333330994,7.60318671309124e-240
"Station4",1.01520675579225,0.0146502992154999,69.2959741544505,0
"Station5",0.934435516047554,0.015473408111442,60.3897673555557,0
"Station6",-1.00558598252249,0.026074141633649,-38.566407924423,3.03949185321535e-320
"Station7",-0.13435068599851,0.0301861873796874,-4.45073385083788,8.57791932741968e-06
"Station8",0.163889340163286,0.0443546112155997,3.69497862052381,0.000220161410163545
"Station9",0.28919721290032,0.0220719814378124,13.1024581420173,3.75005653700758e-39
"Station10",-0.991138658602647,0.0375298850356208,-26.4093177387015,1.49863380104547e-152
"Station11",-0.0467397916446303,0.0262545462821572,-1.78025516580323,0.0750408446859751
"TimeOfDay1",-0.12274081151085,0.0370548185601445,-3.3124116182522,0.000925670072215292
"TimeOfDay2",-0.188637213586737,0.0396554126392118,-4.75690961289381,1.97177612264988e-06
"IsOAD1",-0.0443627941667631,0.0227997771667812,-1.94575560288365,0.0516902186596805
"AQI_Cat1",0.0200584698720938,0.0301585002198091,0.66510170352963,0.505988797312258
"AQI_Cat2",0.0658958222064724,0.0284344935180737,2.3174607335484,0.0204830367634779
"AQI_Cat3",0.0690892926770855,0.0295675900975512,2.33665619853163,0.0194613596646369
"AQI_Cat4",0.0360038690627895,0.0377526419036046,0.953678133432879,0.340251629889741
"Weekday1",-0.18068294631535,0.0113935432595462,-15.8583631272004,1.74111731058363e-56
"Weekday2",-0.202968451327126,0.0115222410249475,-17.6153624010873,3.18101169739069e-69
"Weekday3",0.472005848920204,0.00877766762908781,53.7734930126599,0
"Weekday4",0.458935296865317,0.0088687744332278,51.7473186763965,0
"Weekday5",-0.187910225032435,0.0113754758302722,-16.5188892171325,4.03535106928471e-61
"Weekday6",-0.172477797562743,0.0113912600676173,-15.1412395590069,1.15539707831641e-51
"Holiday1",-0.0834572652036546,0.0221600440535778,-3.76611458902674,0.000166015179590572
"Month1",0.135171286249397,0.0151824526537075,8.90312582113592,5.62379551165815e-19
"Month2",0.238176902185974,0.0119697031666363,19.8983131720305,9.90511672084463e-88
"Month3",0.100649923804451,0.0120498030279897,8.35282730934752,6.84943886290992e-17
"Month4",-0.095166221521988,0.0140689304952057,-6.76428258384087,1.35578679493637e-11
"Month5",-0.191923068981876,0.0148647023162914,-12.9113294634587,4.52894855061268e-38
"Month6",-0.188344178566122,0.0146932328995589,-12.8184300795897,1.50057324615592e-37
"Month7",-0.0409442900989295,0.0125075998420411,-3.27355292910042,0.00106283264365914
"Month8",0.0173047145475599,0.0115245277963996,1.50155519195902,0.133218923160257
"Year1",-0.124238332300501,0.0130669614455313,-9.50782114253416,2.03775620655455e-21
